ocid,date,character_name,world_name,character_gender,character_class,character_class_level,character_level,character_exp,character_exp_rate,character_guild_name,character_date_create,access_flag,liberation_quest_clear,전투력,보스_데미지,방어율_무시,크리티컬_데미지,아케인포스,어센틱포스,스타포스
026cc441c85e4b5fcc858924371b0cb9,2025-08-14,이초딜,챌린저스,여,렌,6,275,1569790592988,13.798,월야,2025-06-19T00:00+09:00,TRUE,0,26064348,318,97.78,65,1150,260,250
1a0ea5cec3d91b09396f3ac82f463e8b,2025-08-14,감또까,챌린저스,여,배틀메이지,6,262,770718139376,43.624,,2025-06-19T00:00+09:00,FALSE,0,10601200,170,85.06,80,940,50,207
14c6ca1313dcd75f4de585ed3671162c,2025-08-14,,,,,,,,,,,,,,,,,,,
44b7e9b8e1edc48346463a26fe6b5855efe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,,,,,,,,,,,,,,,,,,,
19943cbe55a4a5e2715ebd79a6ff86ec,2025-08-14,시관합격렌,챌린저스,여,렌,6,275,6014698299588,52.867,달토끼,2025-06-21T00:00+09:00,TRUE,0,29248711,321,96.79,86,1400,210,237
ea50a11a3bafa8f62fe59c63bcd7fd3a,2025-08-14,무렌적지,챌린저스,여,렌,6,273,5077792006263,91.057,호랑,2025-06-21T00:00+09:00,TRUE,0,20495087,223,92.83,57,1220,250,244
aae30ce810f9387181a64adb27ba720fefe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,맛있는휘잇짜,루나,남,보우마스터,6,266,307475235768,12.994,,2025-06-20T00:00+09:00,FALSE,0,10374769,194,89.88,41,1090,100,225
0eefb57cbd5f61bf9d60cc4acc1ac8fd,2025-08-14,티모관절꺾기,챌린저스,여,데몬슬레이어,6,262,165237981515,9.353,한밤의유령,2025-06-20T00:00+09:00,FALSE,0,10160619,243,89.51,53,770,50,209
c459e6708e3790a8365a172fe5a1f403,2025-08-14,엔렌수뇽,챌린저스,남,렌,6,273,681688700661,12.224,샹떼,2025-06-23T00:00+09:00,TRUE,0,10012046,165,92.94,80,1215,200,217
6838b3bac37757b9c944546a1d27b11c,2025-08-14,쾅릿,챌린저스,여,렌,6,272,2451266961654,44.397,정령,2025-06-19T00:00+09:00,TRUE,0,33352128,344,95.94,68.05,1390,110,284
5d205f77d7b5ea2815dd0ce484943ad1,2025-08-14,렌먀아,크로아,여,렌,6,261,1097950125336,62.767,은가비,2025-06-19T00:00+09:00,TRUE,0,13787665,281,93.19,73,990,50,295
ca00b87cac63659b1d458eecb4c4f1ae,2025-08-14,ZI존근렌,챌린저스,여,렌,6,262,1048889152428,59.369,,2025-06-24T00:00+09:00,FALSE,0,8806888,170,84.58,48,940,50,202
331b14ad9adca20a9ff6ee890efc0f2b,2025-08-14,호티랭,챌린저스,여,렌,6,270,2012193393089,37.177,민트,2025-06-19T00:00+09:00,TRUE,0,10515511,220,91.5,82,1220,150,232
ba6434bd215709152e510fcbbdbd4199,2025-08-14,설렌노,챌린저스,남,렌,6,266,1682724687042,71.111,,2025-06-19T00:00+09:00,FALSE,0,12628706,170,85.8,58,920,100,207
a6456082c437868977ba0c14e007c67e,2025-08-14,2506191114분,챌린저스,여,렌,6,274,1506512399736,26.748,쭈르,2025-06-19T00:00+09:00,TRUE,0,17051189,230,93.28,62.5,1020,150,230
854685e7282fcf9a9ab4ce649cd9dfe1,2025-08-14,렌재힝,챌린저스,여,렌,6,276,7695110935043,61.488,쌀레브,2025-06-19T00:00+09:00,TRUE,0,41900931,345,95.89,64.8,1360,270,281
42f25080fe647d1f1c7c654af5ab9ce9,2025-08-14,파랑곰탱OI,챌린저스,여,"아크메이지(썬,콜)",6,266,44632410291,1.886,행복,2025-06-19T00:00+09:00,FALSE,0,14020691,224,90.06,54,1050,100,246
b0c2303f50d5501f3d7d0c4415d7564c,2025-08-14,시나모롤소윤,챌린저스,여,렌,6,264,34862390298,1.934,,2025-06-20T00:00+09:00,FALSE,0,12742119,224,90.45,50,940,50,217
443efb63257e8c34d2fb5937e6c70e2a,2025-08-14,탄나팟,챌린저스,남,렌,6,262,1616636960572,91.504,,2025-06-19T00:00+09:00,FALSE,0,9969520,220,95.1,41,1010,80,209
e011badf759a3a342390a6e416fe0817,2025-08-14,렌마내,챌린저스,여,렌,6,271,4966088405736,90.844,,2025-06-19T00:00+09:00,FALSE,0,15801428,200,91.53,51,1230,160,225
30d113d3cf2cddd576336d06eb3797b9,2025-08-14,자러갔근,챌린저스,남,렌,6,271,1894250926765,34.651,찍먹,2025-06-19T00:00+09:00,TRUE,0,18247029,302,96.71,91,1065,160,222
d3920f5a1ede97882ab381fba62b412f,2025-08-14,원고챔피언,챌린저스,여,보우마스터,6,262,334652365633,18.942,,2025-06-22T00:00+09:00,FALSE,0,8406229,192,94.72,69,1000,50,217
4dae8846a3c7bb5781be8adbcd552b13,2025-08-14,qkwnlfkjskda,챌린저스,여,렌,6,271,3405556827920,62.298,매화무사,2025-06-20T00:00+09:00,FALSE,0,11285506,239,92.31,90,1150,260,241
e0dcfdb1e04267daf4fcfdc644925175,2025-08-14,결계렌,챌린저스,여,렌,6,270,3021991050949,55.834,렌ll,2025-06-21T00:00+09:00,TRUE,0,19452352,261,91.7,58,1110,180,253
af7acbe8b54f8f91f88282b4c3d9a07a,2025-08-14,렌선잘렷다,챌린저스,여,렌,6,264,240770083708,13.359,,2025-06-19T00:00+09:00,FALSE,0,10442265,222,91.13,50,880,50,217
381692d5462584cbc9fbf4d0c28d2e97efe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,,,,,,,,,,,,,,,,,,,
2d89af08a8009f51b976fdf08f11afb0,2025-08-14,할렌루카,챌린저스,여,렌,6,278,664249973832,4.387,argute,2025-06-27T00:00+09:00,TRUE,1,42115340,289,97.81,99,1450,280,214
3729031b8ed049f40c569ad8f9214374,2025-08-14,주옹의,챌린저스,여,렌,6,276,5055402312002,40.395,매화무사,2025-06-21T00:00+09:00,TRUE,1,43096947,330,97.66,92,1300,260,236
42bd63a5899540dff20c18348899c8ab,2025-08-14,떡잎클로버,챌린저스,여,렌,6,277,10436162447263,75.809,Burning,2025-06-20T00:00+09:00,TRUE,1,55379748,374,97.35,65,1420,280,288
f4528ea296317840a0576c1db6a3d441,2025-08-14,강가다솔,챌린저스,여,렌,6,270,1791233708196,33.095,CARNIVAL,2025-06-19T00:00+09:00,TRUE,0,21581459,284,91.82,59,1010,150,222
257128d2ef67094ad4c93dfd4d36fb12,2025-08-14,10세헌,챌린저스,여,키네시스,6,262,380893782362,21.559,챌크빈,2025-06-19T00:00+09:00,FALSE,0,11337191,241,86.79,75,960,70,232
34c8a657717f907fbfcbec0e2f5f17c9,2025-08-14,설화월하린,챌린저스,여,렌,6,271,2025913014525,37.06,비어비어,2025-06-19T00:00+09:00,TRUE,0,21020547,293,92.27,52,1070,250,235
5c6f717f7abd9913396271bfca635dc3,2025-08-14,인턴파견계약,챌린저스,여,렌,6,279,5333367529400,32.018,유리,2025-06-20T00:00+09:00,TRUE,1,51945975,295,97.16,62,1500,310,214
3f591018eefd63ff9b11391883156efa,2025-08-14,,,,,,,,,,,,,,,,,,,
cbd001c54d15db5e9f202ec0b9dea094,2025-08-14,목포정경민,챌린저스,여,렌,6,266,595413944108,25.162,참자유진아힘,2025-06-23T00:00+09:00,TRUE,0,17448465,275,92.4,60,1070,100,253
01169d5649332f7ace03f240ec394c4d,2025-08-14,히나히메히메,챌린저스,여,에반,6,272,3159583766757,57.226,공백,2025-06-19T00:00+09:00,TRUE,0,40871555,362,95.65,89.1,1280,250,292
3e3c2dfbdc037b4593941a8160ea9c51,2025-08-14,우직히어로,챌린저스,남,히어로,6,264,149385899533,8.289,매화향,2025-06-20T00:00+09:00,FALSE,0,9521488,185,90.12,57,1110,90,217
f674e8b0242261f5393a4dc76f97b3da,2025-08-14,리프레ko카인,챌린저스,남,카인,5,260,1257316467506,72.597,망령,2025-06-19T00:00+09:00,FALSE,0,3888418,150,91.14,78,820,0,208
17818d69a547761bf9caf416ca726a0d,2025-08-14,,,,,,,,,,,,,,,,,,,
8c31ebb153019daa4ed1389ac1d7deac,2025-08-14,븐퍄,챌린저스,여,렌,6,278,11075134510924,73.137,은하,2025-06-25T00:00+09:00,TRUE,0,26018842,230,94.86,65,1390,330,230
33c81abff4322c3ac9e3e5a5372bf35f,2025-08-14,로사지수,챌린저스,여,렌,6,272,715456322796,12.958,여우,2025-06-20T00:00+09:00,TRUE,0,18073046,262,95.4,59,1260,170,230
a1fd1ab3001f732e8b76a39beac8a249,2025-08-14,절박렌,챌린저스,여,렌,6,262,1064592220014,60.258,,2025-06-19T00:00+09:00,FALSE,0,7083361,155,84.3,59,860,50,249
42aebda20ac2d84ff393b7af673e5ffa,2025-08-14,나고랜,챌린저스,여,렌,6,275,9766689662666,85.845,고추,2025-06-21T00:00+09:00,TRUE,0,41540463,411,97.55,103.45,1290,260,250
0e45c45d19ee557c8ef03c89afde3edb,2025-08-14,꽃피는잠,챌린저스,여,렌,6,262,1061947301080,60.108,퇴근,2025-06-19T00:00+09:00,FALSE,0,8304892,216,85.31,40,1040,50,209
f467d3b3baab0f5dc5198c3d42add1b5,2025-08-14,너도듄하실,챌린저스,여,렌,6,277,2670089057901,19.396,날조,2025-06-21T00:00+09:00,TRUE,0,33375777,374,98.86,100,1440,280,229
5127e3dbc8347c16b38ecc90912803f5,2025-08-14,다크노비제이,챌린저스,여,다크나이트,6,262,1371416412171,77.624,축제,2025-06-19T00:00+09:00,FALSE,0,15214764,268,91.62,78,1025,80,230
5d77500782b257553cb23d85c033ba38efe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,,,,,,,,,,,,,,,,,,,
b2bae8f2eb83b5af749799b96892eff3,2025-08-14,초도렌,챌린저스,여,렌,6,262,203967436697,11.545,봇치,2025-06-21T00:00+09:00,FALSE,0,11480758,288,95,89,850,50,232
7a758695358b25f8c8192258a330f802,2025-08-14,계란폭탄라면,챌린저스,여,렌,6,277,8098141082443,58.826,푸우,2025-06-25T00:00+09:00,TRUE,0,38172319,437,98.13,108,1340,300,290
d1e8eb932257124be5d88b6e019a50f3,2025-08-14,검화매수,챌린저스,여,렌,6,275,6059900953461,53.264,경찰,2025-06-20T00:00+09:00,TRUE,0,30401718,307,95,56,1270,270,260
52f7ff0b99a52601bf5507abc4063600,2025-08-14,fxie,챌린저스,남,렌,6,262,754033441104,42.68,키로,2025-06-20T00:00+09:00,FALSE,0,15759133,235,95.53,59,1010,80,229
d82b06931c9ad26b2afa226fcc8749fe,2025-08-14,새봇렌,챌린저스,여,렌,6,272,5338545112453,96.691,거인,2025-06-20T00:00+09:00,TRUE,0,16270080,210,89.19,45,1050,190,222
905473753f28f7735147062f1323aeb6,2025-08-14,처인구방화범,챌린저스,여,"아크메이지(불,독)",6,272,1306912284754,23.671,와플,2025-06-20T00:00+09:00,FALSE,0,21495924,250,94.12,94,1150,250,251
6154518753a0500e46e2ed73ecf1abf6,2025-08-14,엘화별,챌린저스,여,렌,6,274,2982254720625,52.95,여행,2025-06-20T00:00+09:00,TRUE,0,34127073,379,96.59,70,1220,190,255
4fe63b0ca9056cab7cab361699391dc6,2025-08-14,렌루렌렌,챌린저스,여,렌,6,278,1215185675735,8.025,수고,2025-06-19T00:00+09:00,TRUE,0,44781786,362,96.77,62,1430,260,268
8534c8943d8eb3a8b8cb196d23fae752,2025-08-14,렌유코리,챌린저스,여,렌,6,274,355060888149,6.304,선미,2025-06-20T00:00+09:00,TRUE,0,12838501,219,90.03,48,1410,290,253
4b31bb064bab3e2e9b33b32d82b3c892,2025-08-14,아드리아나렌,챌린저스,여,렌,6,270,2890265051839,53.4,천고,2025-06-20T00:00+09:00,TRUE,0,20891206,276,95.56,59,1110,260,222
4a91736527047071f35241eee690911d,2025-08-14,카키맛렌,챌린저스,여,렌,6,277,3434455611606,24.948,ZI존,2025-06-20T00:00+09:00,TRUE,0,57548390,328,94.3,60,1280,320,289
4604514fa1a94e20a47767e8891ca42f,2025-08-14,,,,,,,,,,,,,,,,,,,
6a19e40a9f7801154a5fd80dea0987df,2025-08-14,풋초롱,챌린저스,여,렌,6,276,3277887955271,26.192,단퐁,2025-06-19T00:00+09:00,TRUE,1,47558184,424,97.94,62,1380,270,263
b80c84756592e69bc17fa6197998e317,2025-08-14,컹은주,챌린저스,여,렌,5,264,1251666942348,69.451,가을,2025-06-19T00:00+09:00,FALSE,0,8739565,200,92.05,59,1130,50,224
1e3629bbb26b80e3af2d388caeff6a41,2025-08-14,목떼기,챌린저스,여,렌,6,268,41483953,0.002,,2025-06-19T00:00+09:00,FALSE,0,14245254,203,88.44,49,950,100,207
e84c0b48b132a11e59ec9bda4f3f99e3,2025-08-14,상어구이렌,챌린저스,여,렌,6,276,1925778575138,15.388,신화,2025-06-24T00:00+09:00,TRUE,0,30630589,338,97.05,61,1260,270,256
ea312354722ef287ee0be7e5c25430fd,2025-08-14,우이발닦개,챌린저스,여,렌,6,274,709227549590,12.592,지나가유,2025-06-19T00:00+09:00,TRUE,0,20171663,230,90.79,55,1250,150,244
cf91ca715927c30cd99a624457ec257a,2025-08-14,렌애애앵,챌린저스,여,렌,5,260,82169252,0.005,,2025-06-21T00:00+09:00,FALSE,0,4508742,125,84.74,47,840,0,199
66af71085ed1f3dccecb6cc275064fc8,2025-08-14,애국수보,챌린저스,여,렌,6,264,976797307138,54.199,이재명,2025-06-19T00:00+09:00,FALSE,0,10235690,205,90.25,40,1050,50,217
bc6e031ebfc322a544fa2df2d10d14f6,2025-08-14,,,,,,,,,,,,,,,,,,,
b87044942975df3dda99ca240dd82d67,2025-08-14,옐로우캡찌,챌린저스,여,보우마스터,6,262,889986248555,50.375,,2025-06-19T00:00+09:00,FALSE,0,12878055,231,92.91,57,990,80,217
0e6dfbafa1636961689f20f8a0f826f8,2025-08-14,네팔산,챌린저스,남,렌,6,272,1559894940579,28.253,라따뚜이,2025-06-19T00:00+09:00,FALSE,0,22273326,266,93.86,50,1310,160,245
ed356f7739ec777959c695f3dca8940a,2025-08-14,섹시이채은,챌린저스,남,렌,5,260,1068353847424,61.686,,2025-06-19T00:00+09:00,FALSE,0,10743528,210,90.69,50,940,0,217
2c2790637044d62440ec92f4e7863804,2025-08-14,Adaaaaa,챌린저스,여,렌,6,266,1349975658550,57.049,다정,2025-06-19T00:00+09:00,FALSE,0,12940206,240,85.66,50,800,100,222
3dc1cfce8a0c16d12955ef4ff70f640c,2025-08-14,렌쌌어,챌린저스,여,렌,6,260,593180473501,34.25,랄라,2025-06-19T00:00+09:00,FALSE,0,2113022,145,87.55,52,810,50,148
cfaa734f1ac18c95585f0a22b48c1360,2025-08-14,에터너스,챌린저스,여,일리움,6,268,224772305139,9.312,보물,2025-06-19T00:00+09:00,TRUE,0,15681470,273,93.61,71,1080,130,241
daf227d60d24cc05d4cbdaf042eb9f2b,2025-08-14,렌루나르,챌린저스,남,렌,6,276,6741972845075,53.872,BLOSSOM,2025-06-19T00:00+09:00,TRUE,0,37835343,396,97.84,109,1510,280,236
a82908d0ea90a167291424888cb78802,2025-08-14,징우렌,챌린저스,여,렌,6,272,610415874064,11.056,버프,2025-06-20T00:00+09:00,FALSE,0,23566800,366,95.62,58,1270,150,255
026f550067b7a6b3533a57fc3d13fb16,2025-08-14,순두부와레몬,챌린저스,여,렌,6,275,4577099948565,40.231,꿈결,2025-06-19T00:00+09:00,TRUE,0,26093631,344,98.26,96,1280,280,215
44e9e2b53ce8acbb47bdf123ad4d1173,2025-08-14,이렌썽,챌린저스,여,렌,6,273,1762254071994,31.602,썽썽,2025-06-19T00:00+09:00,TRUE,0,26153685,344,96.82,95,1420,150,203
ecfce880d3ca35e6ac14dfb7012f770b,2025-08-14,아이돌연가시,챌린저스,여,엔젤릭버스터,6,260,649983959913,37.53,무림맹,2025-06-19T00:00+09:00,FALSE,0,14028795,288,89.58,61,1090,80,217
3ca30ec3757c78a5b7f7c102f7d886c1,2025-08-14,폭삭렌했수다,챌린저스,여,렌,5,260,812171101974,46.894,수박,2025-06-19T00:00+09:00,FALSE,0,8982284,175,87.16,49,1040,0,232
dcb0ab3eb5a0343af21e6f0814723e94,2025-08-14,하투하투뿅뿅,챌린저스,여,렌,6,271,5071533519562,92.773,중산,2025-06-21T00:00+09:00,TRUE,0,12023338,257,93.76,82,930,150,124
dd54d4c80d2d12398199106e0cb1235cefe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,렌식cf,루나,남,렌,6,275,2154596620979,18.938,,2025-06-19T00:00+09:00,TRUE,0,27225510,262,89.04,51,1490,300,232
fb1151ee153727d18ddfc2f1b097a783,2025-08-14,화천햅쌀,챌린저스,여,렌,6,262,338756106149,19.174,,2025-06-20T00:00+09:00,FALSE,0,7762021,220,90.83,50,960,50,199
cc906104380e5303634d1fef1b91d02d,2025-08-14,성민파파렌,챌린저스,남,렌,6,275,8317024514740,73.103,빙글,2025-06-20T00:00+09:00,TRUE,0,36442749,339,96.63,61,1380,290,245
565b1ae0470248319eecf7088c8d0f88,2025-08-14,쌈무렝,챌린저스,여,렌,6,260,764450265973,44.139,둥이,2025-06-20T00:00+09:00,FALSE,0,7518330,175,88.86,59,950,0,204
a56f96249219984575d46d39b04f17a0,2025-08-14,섹시직구,챌린저스,여,렌,6,276,5916054957643,47.272,티나,2025-06-19T00:00+09:00,TRUE,0,27558597,311,96.51,55,1400,320,230
c5ea962f74acb223135babacc6055b99,2025-08-14,매화검존앵웅,챌린저스,여,렌,6,268,1263818602159,52.356,,2025-06-19T00:00+09:00,FALSE,0,19483644,299,95.28,51,1100,100,228
fa1303ddbf4ee63e27bd86a22064c5ea,2025-08-14,il가즈아li,챌린저스,여,렌,6,274,2306191548421,40.946,인연,2025-06-20T00:00+09:00,TRUE,0,35752508,329,96.16,57,1280,150,265
c02a26ea33922a884d66e894fc50b93a,2025-08-14,니경민,챌린저스,여,카이저,6,275,6628562654909,58.262,신화,2025-06-19T00:00+09:00,TRUE,0,24072233,306,96.85,75,1190,260,250
31c229ad132e62b184f8fba517c88920,2025-08-14,렌세디,챌린저스,여,렌,6,264,1078363978912,59.835,분홍콩,2025-06-19T00:00+09:00,FALSE,0,13719481,237,90.56,59,1020,50,222
78f0494f0b65db73b6147bd8dea68292,2025-08-14,겨울겸이,챌린저스,남,렌,6,274,4644012780107,82.454,조용,2025-06-21T00:00+09:00,TRUE,0,43012488,384,97.09,70,1270,250,268
aa642eb1741f64836cd766acd70d0ffb,2025-08-14,냉자비,챌린저스,남,렌,6,275,1940875824583,17.059,챌린저스,2025-06-25T00:00+09:00,TRUE,0,33322082,347,97.21,64.8,1350,330,256
e6750bddf4ae0b5a975428327881401c,2025-08-14,손걸렌,챌린저스,여,렌,6,265,111522211066,4.76,도로롱,2025-06-19T00:00+09:00,FALSE,0,15746269,305,89.6,89,1000,50,245
f8e74566756a0c8c9186a786e59c8b32,2025-08-14,,,,,,,,,,,,,,,,,,,
2a630f1353f03d29ccec748657ad9fdd,2025-08-14,개화거니,챌린저스,여,렌,6,273,4153072969499,74.475,무희,2025-06-22T00:00+09:00,TRUE,0,25688418,330,97.34,64,1150,160,232
ab2001b3f875012694b4f76c9a304d56,2025-08-14,토끼우잉,챌린저스,여,렌,6,272,3236191894348,58.613,젤리,2025-06-19T00:00+09:00,TRUE,0,13242218,332,93.21,89,980,150,166
3208fe4a38d09d630b7ae32af5c91f3d,2025-08-14,레디언트렌,챌린저스,여,렌,6,261,1158091187516,66.205,명월,2025-06-21T00:00+09:00,TRUE,0,1368178,155,83.88,58,880,50,75
6cedd1dce739b94662ded4806e29a529,2025-08-14,,,,,,,,,,,,,,,,,,,
0bcc89786e2398967cf7fdd7535e4564,2025-08-14,Enami아사,챌린저스,여,렌,6,272,298487897374,5.406,슬라임,2025-06-20T00:00+09:00,FALSE,0,24527669,315,95.54,52,1240,250,237
13300752bfc107f60b2cd08eedad051a,2025-08-14,,,,,,,,,,,,,,,,,,,
f28aef81d2da3a727c935d354bac6791,2025-08-14,더괘씸한틀니,챌린저스,남,일리움,6,276,4950712964428,39.559,문과,2025-06-19T00:00+09:00,TRUE,0,29077213,551,97.24,123.05,1500,310,253
dee3a28ba3027efe879f63854134d7e28295750b1f4857867454debc45ec9c8a,2025-08-14,,,,,,,,,,,,,,,,,,,
e7f95c23fb29573a3025d302d8160a29,2025-08-14,렌이거궈,챌린저스,여,렌,6,273,3192976366223,57.258,슈퍼,2025-06-19T00:00+09:00,TRUE,0,23699485,304,95.38,50,1160,160,251
6fb4b87be790f7dd64283a6c5ad97712,2025-08-14,qerdf47,챌린저스,여,렌,6,272,1689679159943,30.603,,2025-06-19T00:00+09:00,FALSE,0,13936449,222,94.18,51,1220,110,215
0545296f99f88fc197767718820cf66e,2025-08-14,무장해제이렐,챌린저스,여,아델,6,266,1299178208079,54.902,,2025-06-21T00:00+09:00,FALSE,0,12801596,221,90.65,65,1010,110,217
77fe08526b2c41f0306fe909a7e3481c,2025-08-14,맞춤형궁전,챌린저스,남,일리움,6,262,1159053626721,65.604,,2025-06-20T00:00+09:00,FALSE,0,10733418,249,90.76,70,970,50,267
ef8c8798850090f168eb4ee3a3ab9040,2025-08-14,,,,,,,,,,,,,,,,,,,
ea3a4d4e56b4c1f11e49993f011c6f6defe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,,,,,,,,,,,,,,,,,,,
d5b957c5e8a5d6f950a97a3ea43e3c14,2025-08-14,빠구다,챌린저스,남,렌,6,270,1444450370885,26.687,벤야,2025-06-23T00:00+09:00,FALSE,0,18337159,252,92.95,52,1200,260,247
d688a6d1b0d8561e40e7a159ec2f6d7a,2025-08-14,,,,,,,,,,,,,,,,,,,
9927efa9df89dfac7955e3518f900db0,2025-08-14,말랑만낭말랑,챌린저스,여,렌,6,271,231130113165,4.228,뀨뀨,2025-06-19T00:00+09:00,FALSE,0,20481678,256,97.81,59,1110,270,222
65eacd582850d1d513c3c376eb44b28a,2025-08-14,래피디어,챌린저스,여,비숍,6,272,2130359076132,38.585,사탕,2025-06-22T00:00+09:00,FALSE,0,21937590,291,95.44,60.1,1230,280,250
838108d985985d89e803d63da50c2e6a,2025-08-14,빈손에가방,챌린저스,남,렌,6,275,7460226800216,65.572,봄날,2025-06-19T00:00+09:00,TRUE,0,28347040,276,94.12,57,1460,290,250
62daa93e73f6432ee232a88325b8d814,2025-08-14,한교동임돠,챌린저스,남,렌,6,260,1325775372035,76.549,,2025-06-20T00:00+09:00,FALSE,0,10377820,241,93.43,49,910,0,229
2053fd76b9dde0811d4af8af20e08460,2025-08-14,잔스레,챌린저스,여,렌,6,275,7397130185395,65.018,띠드,2025-06-22T00:00+09:00,TRUE,0,40049090,332,98.08,62,1450,280,247
d8ebafdcb98d5dc649317db26999d7f9,2025-08-14,로소만자농,챌린저스,여,렌,6,260,1076676976635,62.167,,2025-06-19T00:00+09:00,FALSE,0,5017800,155,83.26,48,890,50,183
baf1951e3be4ab148768ba074face83e,2025-08-14,시원하게밀린,챌린저스,남,일리움,6,273,2958638380347,53.056,ZI존,2025-06-19T00:00+09:00,TRUE,0,30208466,356,96.48,87.8,1240,280,255
b853a93b6637925f6f1bde76d1421b24,2025-08-14,쑤아방,챌린저스,남,렌,6,273,3118554672305,55.923,나린,2025-06-19T00:00+09:00,TRUE,0,27027964,291,96.08,51,1450,150,247
bdc9720f311fec185a99bbe7fffdf2a3,2025-08-14,낭만토선생,챌린저스,남,렌,6,270,1426993416235,26.365,,2025-06-19T00:00+09:00,TRUE,0,13016286,255,92.62,59,1060,150,217
7bccdbf4657e8a9e578446498cbb420e,2025-08-14,힛쮸렌,챌린저스,여,렌,6,274,2548889397464,45.255,크루즈,2025-06-19T00:00+09:00,TRUE,0,29443824,368,96.03,64.4,1350,250,239
0b2626858f0037b76ce783af42482371,2025-08-14,Kemek,챌린저스,남,렌,6,276,4123861750738,32.952,,2025-06-20T00:00+09:00,TRUE,0,19708940,206,93.39,57.1,1280,300,219
cfbb6919c1f71d7b9497f48940dfc610,2025-08-14,달빛꿀,챌린저스,여,렌,6,268,65085649,0.003,,2025-06-21T00:00+09:00,FALSE,0,13226673,181,87.2,58,1120,100,200
43af1e03e6e5cb8d1a227d4771753dd4,2025-08-14,게밥유랑자,챌린저스,여,렌,6,268,2068279797765,85.682,윈터,2025-06-19T00:00+09:00,TRUE,0,15882843,283,93.74,50,1180,80,232
c93fedc015185e1af6ce7e815af54087,2025-08-14,빈치님,챌린저스,여,렌,6,275,2225553973876,19.562,츄르,2025-06-19T00:00+09:00,TRUE,0,27248255,320,95.32,63,1230,210,241
7e7a020a17305aebe6f36bd361823cd1efe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,,,,,,,,,,,,,,,,,,,
942c58d30d3601bf8b982b760bc7736b,2025-08-14,,,,,,,,,,,,,,,,,,,
c6da42e0a4ec7c7094dccda9e8a9dc28,2025-08-14,매재검,베라,여,렌,6,262,330840007001,18.726,,2025-06-19T00:00+09:00,FALSE,0,19115315,320,96.25,82,850,50,227
faad005cde7e3b8b09408b42497873b4,2025-08-14,첸삼,챌린저스,여,보우마스터,6,262,833091237060,47.154,운하,2025-06-20T00:00+09:00,FALSE,0,7584607,200,92.05,53,1015,80,205
205402c794df171d04643dda5e68db66,2025-08-14,백치미토끼,챌린저스,여,렌,6,270,1450143194441,26.793,혁명단,2025-06-20T00:00+09:00,TRUE,0,22347755,305,96.2,57,935,150,232
b3d6603386e5312d1412a309046c86ae,2025-08-14,당근먹는수달,챌린저스,남,바이퍼,6,262,766547511667,43.388,로이왕국,2025-06-20T00:00+09:00,FALSE,0,8803865,246,91.24,64,950,50,214
155088e459e32910cbd0e9f1197cc27b,2025-08-14,뉴렌망고,챌린저스,여,렌,6,274,1255968975897,22.3,아카데미,2025-06-19T00:00+09:00,TRUE,0,28300295,330,97.91,55,1310,250,257
d695f83717dbc6d34f19ffc058fd6011,2025-08-14,im쩡,챌린저스,여,렌,6,277,7304266204733,53.059,솜솜,2025-06-20T00:00+09:00,TRUE,1,35127865,207,95.25,70,1470,300,244
8c76b6df697a3068ad30a0efef1e9d7e,2025-08-14,빼어나,챌린저스,여,렌,6,262,533692851093,30.208,우정,2025-06-20T00:00+09:00,FALSE,0,13804605,272,92.65,81,1100,50,232
621660fec5ffb8d64fe46701b66344cc,2025-08-14,겐다이,챌린저스,남,렌,6,275,9389999007371,82.534,우산,2025-06-21T00:00+09:00,FALSE,0,22160871,248,94.68,65,1290,270,232
79f9e459bc9dbc837abd9cc27bdcebcb,2025-08-14,한이예요,챌린저스,남,렌,6,261,1296322051056,74.108,,2025-06-19T00:00+09:00,FALSE,0,12337802,245,91.53,47,1010,50,207
badda637fb041e5cb3a2ebd4f75234b0,2025-08-14,,,,,,,,,,,,,,,,,,,
b5209788cad352b2aca959d9dd074425,2025-08-14,,,,,,,,,,,,,,,,,,,
c9295620648a630be1a7851ae8382ae7,2025-08-14,무기전본,챌린저스,남,렌,6,264,469344597734,26.042,,2025-06-20T00:00+09:00,FALSE,0,10648874,194,90.24,46,970,50,207
6da745d6e4e75efe4e30602c70bea6ccefe8d04e6d233bd35cf2fabdeb93fb0d,2025-08-14,,,,,,,,,,,,,,,,,,,
a0a552de4cbb7f48a17a7b75dcac1883,2025-08-14,MOON매화검,챌린저스,여,렌,6,275,1815374763448,15.956,사과,2025-06-20T00:00+09:00,TRUE,0,31155120,344,98.55,64,1250,220,252
ff7e8c9bcae36ef80b9c64aa9159d671,2025-08-14,매월묘,챌린저스,여,렌,6,275,3244035176303,28.514,,2025-06-19T00:00+09:00,TRUE,0,30784974,365,97.15,66,1360,300,215
45e6403aaa4728c18f30c07bd5db9edc,2025-08-14,가람위묘령설,챌린저스,여,렌,6,262,326250122230,18.466,,2025-06-19T00:00+09:00,FALSE,0,7220542,155,93.87,58,905,80,217
