ocid,date,character_name,world_name,character_gender,character_class,character_class_level,character_level,character_exp,character_exp_rate,character_guild_name,character_date_create,access_flag,liberation_quest_clear
4dd7203220961a09bf913c1581c1f8c0,2025-10-09,심심이렌,크로아,여,렌,6,275,8674656264003,76.247,,2025-06-19T00:00+09:00,FALSE,0
0eaa57ca5fe3bfdc8b9b0b75ea630030,2025-10-09,할로벳,챌린저스,여,렌,6,280,11486697327660,34.138,아이돌,2025-06-19T00:00+09:00,TRUE,1
659d42f9dff0a560274c9da1fc2613da,2025-10-09,Sllaavvee,챌린저스,남,나이트워커,6,272,3260630396974,59.056,위습,2025-06-19T00:00+09:00,FALSE,0
c15587cc85d79147d4989b2e7977f8ae,2025-10-09,예하렌쨩,챌린저스,여,렌,6,280,7766545280052,23.082,와플,2025-06-19T00:00+09:00,TRUE,0
599640589a8f8ccea28763e00796359b,2025-10-09,호숫가에렌,챌린저스,여,렌,6,268,317742199510,13.163,,2025-06-19T00:00+09:00,FALSE,0
b0c7a5f727c2666903a030428e32db97,2025-10-09,,,,,,,,,,,,
05c45ddbcf396d92524c8c2213d31ae1,2025-10-09,열심히해볼렌,챌린저스,여,렌,6,266,1255399052563,53.052,콤부,2025-06-19T00:00+09:00,FALSE,0
67435b51d0f0ac48ceefcc9177482346,2025-10-09,I컴백l,챌린저스,여,렌,6,280,30581471677168,90.888,,2025-06-24T00:00+09:00,FALSE,1
06bce1c18f1ef55b072dd58d1953f41c,2025-10-09,흙털둥,챌린저스,여,렌,6,266,204152813555,8.627,,2025-06-19T00:00+09:00,FALSE,0
9d3abf99a75b1c0b9d1cbef4d07e1adb,2025-10-09,슈리스티,챌린저스,여,렌,6,272,1470068361772,26.626,백토,2025-06-22T00:00+09:00,FALSE,0
49d91bd4796e4fef9cfc6d047845205a,2025-10-09,과수과수,챌린저스,여,보우마스터,6,281,10889105750264,29.42,둥지,2025-06-19T00:00+09:00,TRUE,0
541914276fcc232f4642bcb8d6a5f9fc,2025-10-09,메안분배메,챌린저스,여,배틀메이지,6,275,5263473296669,46.264,멘헤라,2025-06-22T00:00+09:00,TRUE,1
d5b34631484dbcc5474e1a07a1865e83,2025-10-09,흑곰요,챌린저스,남,보우마스터,6,276,7138776841553,57.043,,2025-06-24T00:00+09:00,FALSE,1
efc8875702e17dd5c31ed44dbad4a3d9,2025-10-09,러묜,챌린저스,여,렌,6,274,3909764873149,69.418,우연,2025-06-20T00:00+09:00,TRUE,0
f6b83e43921b3af67e9ba2a321d93e57,2025-10-09,자리렌,스카니아,남,렌,6,280,138663617684,0.412,,2025-06-19T00:00+09:00,TRUE,0
392457dd90645a5d6fde6bd3c116614a86e68d4012202d0434d05f81868f68e3,2025-10-09,별튼다,엘리시움,여,렌,6,279,3048500031827,18.301,,2025-06-19T00:00+09:00,TRUE,1
e584120d87aefd9ebaa2da1d8634ef5a,2025-10-09,크레센도해체,챌린저스,여,렌,6,273,399747054275,7.168,,2025-06-19T00:00+09:00,FALSE,0
d3c8203071f1d1115456e4bdab811f4a,2025-10-09,맥러린시리즈,챌린저스,여,렌,6,279,8295265023476,49.8,하냥,2025-06-19T00:00+09:00,TRUE,1
057fa0dd74e1c666f08899d4dc5ab93a,2025-10-09,띠땀,챌린저스,여,렌,6,279,3276874516917,19.672,버프,2025-06-19T00:00+09:00,TRUE,1
26cad9aa9a1203b9a4dbb71675fe26a1efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,아우어아이어,루나,남,팬텀,6,277,10906275692166,79.224,유에,2025-06-20T00:00+09:00,TRUE,1
6f6b0f7b4fda83d2f1d8cdac96e46dd4,2025-10-09,매화검본초자,챌린저스,여,렌,6,277,6032400978686,43.82,메린길드,2025-06-19T00:00+09:00,FALSE,0
10f23f8d7127724aceb93662027ffc7f,2025-10-09,귀여운애봐요,챌린저스,여,렌,6,280,3980645595579,11.83,매화향,2025-06-19T00:00+09:00,FALSE,1
73531dac170fd03415bcd90bfba981d4,2025-10-09,상렌철,챌린저스,남,렌,6,272,3353182467485,60.732,망령,2025-06-23T00:00+09:00,FALSE,0
b456dcee8d6b2e8df3f6e352a89591af,2025-10-09,응애퍼리,챌린저스,여,렌,6,275,774816416744,6.81,나무,2025-06-20T00:00+09:00,FALSE,0
417fb93376b13e5e84007348abf7303c,2025-10-09,,,,,,,,,,,,
bd1fe240aaca98d6cb1daa3ddc650bc6,2025-10-09,리틀아오바,챌린저스,여,렌,6,271,4531400693983,82.893,,2025-06-19T00:00+09:00,FALSE,0
7d984b1be4d27719ec31190f3faa7641,2025-10-09,악령의렌,챌린저스,여,렌,6,277,2843460503436,20.655,화산파,2025-06-19T00:00+09:00,FALSE,0
298c80ed0956eb6e682663ac00a79d03,2025-10-09,대아장,챌린저스,여,아델,6,282,592316063655,1.455,로얄,2025-06-21T00:00+09:00,TRUE,1
fd8620fd1f2be5ac73235ab14718a8d0,2025-10-09,김군두,챌린저스,남,렌,6,278,176000293807,1.162,문구,2025-06-19T00:00+09:00,TRUE,1
4d3c87a647ba95a5ead8ba93198bde7f,2025-10-09,김땡인,챌린저스,남,렌,6,268,397887020897,16.483,뉴비들,2025-06-19T00:00+09:00,FALSE,0
162c4783a166b61775ed38295ea46f97,2025-10-09,캐넬,스카니아,여,캡틴,6,266,1963692108739,82.984,,2025-08-25T00:00+09:00,FALSE,0
47c4d61b0590c6e9812fc7407ca46879,2025-10-09,화현비,챌린저스,여,렌,6,272,1232166647702,22.317,샛별,2025-06-19T00:00+09:00,FALSE,0
90030adb70f80d2be15fdac13b403daf,2025-10-09,눈이좋은사람,챌린저스,여,보우마스터,6,275,2845657845285,25.012,짱구,2025-06-19T00:00+09:00,FALSE,0
a210e9c5c969caa8278bd30fefb7f294,2025-10-09,유지넬,챌린저스,여,렌,6,279,8357609273191,50.174,,2025-06-22T00:00+09:00,FALSE,0
f7d7a0f32457c30ec387c923904d98a4,2025-10-09,지렌버러,챌린저스,남,렌,6,278,3040608451919,20.079,감자,2025-06-19T00:00+09:00,FALSE,1
479c250781e82c93c97a1c2be37c4e71,2025-10-09,쿠우파미,챌린저스,여,렌,6,277,7051309659169,51.222,빗속,2025-06-19T00:00+09:00,TRUE,1
30da066b9219cdbcd0f5326ba2bbc920,2025-10-09,박세준중사님,챌린저스,여,렌,6,266,851551818103,35.986,쇼츠,2025-06-19T00:00+09:00,FALSE,0
bfc9a2654b377ba1ad8a77117c8e2106efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,결연투,루나,남,렌,6,280,9101631370910,27.05,애청자,2025-06-20T00:00+09:00,FALSE,1
69417d11442c74c5aa709dd9ac79579d,2025-10-09,승현토끼,크로아,여,렌,6,275,22238977204,0.195,귤나무,2025-06-19T00:00+09:00,TRUE,0
f493df204c5c9926d661fbe4134fb294,2025-10-09,토끼바압,챌린저스,여,렌,6,278,541237086947,3.574,질풍,2025-06-19T00:00+09:00,TRUE,1
7bf4f3e48c7dd8bc8f68956fea1bfcf1,2025-10-09,박욕,챌린저스,여,렌,6,276,7031387654781,56.184,졸귀탱,2025-06-20T00:00+09:00,FALSE,0
7f89b524416690a8aea0f697aa55e4e2,2025-10-09,렌하버맥,챌린저스,여,렌,6,266,563753443464,23.824,생글,2025-06-19T00:00+09:00,FALSE,0
a351ab6e296d7898d58367a3faa6b023,2025-10-09,이르카니엄,챌린저스,기타,제로,6,279,1581749812311,9.496,구찌,2025-06-20T00:00+09:00,FALSE,1
5614e01be507d6ab460a28bdb9d8c3e6efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,절망속에춤을,에오스,남,팬텀,6,275,3002862661385,26.394,,2025-06-19T00:00+09:00,FALSE,0
93af57faff79d4614765d0ed23eb08f3,2025-10-09,거렌쥐,챌린저스,여,렌,6,277,10213028106786,74.189,화산귀환,2025-06-20T00:00+09:00,TRUE,0
c1695bd18d253412a0e01213a88367d8,2025-10-09,렌씨v,챌린저스,여,렌,6,281,33525671780732,90.58,망혼,2025-06-19T00:00+09:00,TRUE,1
8fda39ca5174e682133dd17c9535c24c,2025-10-09,렌쭈왑,챌린저스,여,렌,6,266,939062536110,39.684,LOSTARK,2025-06-19T00:00+09:00,FALSE,0
3c5927ef264a3c6f98e5912544b6744d,2025-10-09,풋풋사과에요,크로아,여,렌,6,279,564769140840,3.391,끼티,2025-06-21T00:00+09:00,TRUE,1
73db1dd082341e0be1e595b2531ec78f,2025-10-09,너만의도파민,챌린저스,남,렌,6,282,15260910589096,37.484,비연,2025-06-20T00:00+09:00,TRUE,1
39d2c7c41ae47a5f5e20b3bc1216fc8a,2025-10-09,젱렌이,크로아,여,렌,6,275,6720854008,0.059,다소,2025-06-19T00:00+09:00,FALSE,0
fb6f654ccbbf1faa4cb7beeb224dc5cf,2025-10-09,위코스렌,챌린저스,여,렌,6,277,697671170598,5.068,,2025-06-19T00:00+09:00,TRUE,0
45cc059af943fcc455cfb2365f4674fe,2025-10-09,정준칼질해,챌린저스,여,렌,6,271,1836656764610,33.598,멘헤라,2025-06-20T00:00+09:00,FALSE,0
671a99f82837acaa73629dda08831b82,2025-10-09,낭종잉,스카니아,여,렌,6,275,542434691,0.005,,2025-06-19T00:00+09:00,FALSE,0
cec4868e198c2c38158844dd6691f9f3,2025-10-09,귤복복롱,챌린저스,여,렌,6,270,2551006129031,47.132,,2025-06-19T00:00+09:00,FALSE,0
b8e3237b06e10c5735e2090d5ca4a61f,2025-10-09,로토칼리,챌린저스,여,칼리,6,266,1146767224681,48.462,미소,2025-06-19T00:00+09:00,FALSE,0
ab1d6c3059ac6061d3dfb3f86406dcf3,2025-10-09,백설우목,챌린저스,여,렌,6,279,10704974494595,64.266,조아,2025-06-19T00:00+09:00,TRUE,1
9a48499267f425f005c4824509bc6fe4,2025-10-09,율량동딸배왕,챌린저스,남,렌,6,272,4901713759900,88.779,유령,2025-06-19T00:00+09:00,FALSE,0
6b3351e85f0e9eb1c3f7a91c5c819169,2025-10-09,마포구맨헤라,챌린저스,여,렌,6,272,920684000453,16.675,얼음,2025-06-19T00:00+09:00,FALSE,0
69f8fb185122eb737696f5c952c749d4,2025-10-09,,,,,,,,,,,,
7861343cb75c398cd7a216df69ab9b9c,2025-10-09,장디아,챌린저스,남,렌,6,285,13845207743966,13.913,컨버스,2025-06-19T00:00+09:00,TRUE,0
9c2ba5851ad713efc7711ea2cf54638c,2025-10-09,춘하린,챌린저스,여,렌,6,276,6667264159616,53.275,모래,2025-06-19T00:00+09:00,FALSE,0
1862a91d882825ab2db2bc59ecde3a96,2025-10-09,설죽화수,챌린저스,여,제논,6,272,3645776412101,66.032,극악,2025-06-19T00:00+09:00,FALSE,0
51b1ef2990ebecf8004b6fa53f4beea0,2025-10-09,렌히시,챌린저스,여,렌,6,280,6080576734429,18.071,캐슬,2025-06-21T00:00+09:00,TRUE,0
912d8a7209e0a177a19363ad829ceddc,2025-10-09,budsad,챌린저스,남,렌,6,270,521452231474,9.634,호주,2025-06-19T00:00+09:00,FALSE,0
4e4a9620650d5a60bea92a83de4d7ae6,2025-10-09,5TAFF,챌린저스,남,에반,6,274,1271900589482,22.583,토끼사육장,2025-06-19T00:00+09:00,TRUE,0
ee89eb6d7b322f6395b5c1db8f086811,2025-10-09,호병박,챌린저스,여,렌,6,266,13806209119,0.583,솜솜,2025-06-19T00:00+09:00,FALSE,0
9a7a9dc6bf9ad12febf964219139b1c5,2025-10-09,상어새모,챌린저스,여,바이퍼,6,275,7119513296526,62.578,,2025-06-26T00:00+09:00,FALSE,0
004a8e007b27ad1fa1dc7e836991ec15,2025-10-09,무민린렌,챌린저스,여,렌,6,281,25590693013016,69.141,argute,2025-06-19T00:00+09:00,TRUE,1
242833e4f70fa86bd0a860a31eb489d1,2025-10-09,이니시,챌린저스,여,칼리,6,277,4069610470133,29.562,심쿵,2025-06-19T00:00+09:00,TRUE,0
ddf3769596eb2a7be7705fd9b4320ab1,2025-10-09,메짱라이더,챌린저스,남,보우마스터,6,271,2532261448016,46.323,혜성,2025-06-21T00:00+09:00,FALSE,0
4f9e2e8aefa18da5cb2e6ca8a2da2aad,2025-10-09,베베미뇽렌,챌린저스,여,렌,6,280,20212612101450,60.071,버터,2025-06-19T00:00+09:00,TRUE,0
ad0c7f5ccec3f570bc4407a855f2aa54,2025-10-09,섀덕후,챌린저스,남,섀도어,6,275,3107021801052,27.309,팬더,2025-06-19T00:00+09:00,FALSE,0
3f36370b961c15e609bace1e0221ad66,2025-10-09,트끼렌,챌린저스,여,렌,6,276,2658967034023,21.247,,2025-06-19T00:00+09:00,FALSE,0
c08f5b238be1e6a79e969a78e2be7c11,2025-10-09,,,,,,,,,,,,
fb58188b3e5b624e058c038548f3e524,2025-10-09,홍렌빛,베라,남,렌,6,281,35904089107060,97.006,,2025-06-20T00:00+09:00,TRUE,1
a4ce52cfab58bf6ed50b4606e2bfda29,2025-10-09,적천사,챌린저스,남,렌,6,275,4113831034069,36.159,적빛,2025-06-19T00:00+09:00,FALSE,0
fc5975626669a0b76d7df653e752e080,2025-10-09,장송의젠제,챌린저스,여,렌,6,275,3956618806142,34.777,,2025-06-19T00:00+09:00,FALSE,0
df22151da90a738dfcdea1feaaa7f858,2025-10-09,체리6세,챌린저스,여,나이트로드,6,279,1565887911139,9.401,,2025-06-21T00:00+09:00,TRUE,1
001e51e7b5575d34bf33ef98d9799f16,2025-10-09,섹시야마렌,챌린저스,여,렌,6,272,360783781397,6.534,강원랜드,2025-06-19T00:00+09:00,FALSE,0
4f505b873d2d39a4e8d0cf0fca356b96,2025-10-09,어도저,챌린저스,여,나이트로드,6,281,21617193336903,58.405,리사,2025-06-22T00:00+09:00,TRUE,1
dcd7fac6ab2d2dd9dc22ef6ba63320c7,2025-10-09,헤븐st,챌린저스,남,제논,6,271,4449448861729,81.393,불꽃,2025-06-19T00:00+09:00,FALSE,0
bd5cfa52cd48270d8243b5da5243178e,2025-10-09,아마반드,챌린저스,여,렌,6,281,9211821844352,24.889,해피,2025-06-19T00:00+09:00,TRUE,1
ca88a563af02e603c56a20561282e420,2025-10-09,일짱김영훈,스카니아,여,렌,6,270,2002032075860,36.989,,2025-06-19T00:00+09:00,FALSE,0
89e0d0cc98dc36d5208ca6a3e499d244efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,,,,,,,,,,,,
cdb98419a449d024eba3405baf365dfc,2025-10-09,시르리온,챌린저스,여,렌,6,277,5647497992519,41.024,마루,2025-06-19T00:00+09:00,TRUE,1
5b49562fc3e35948e9234d272c9a7ae9,2025-10-09,리듬렌v,챌린저스,여,렌,6,280,7689917522950,22.854,토끼굴,2025-06-19T00:00+09:00,TRUE,1
83b170e52eca90903b8e086df947f839,2025-10-09,유창잘못임,챌린저스,여,보우마스터,6,279,8380946584326,50.314,댄싱,2025-06-19T00:00+09:00,TRUE,0
3d70abede044ae85f88828309f8528e7,2025-10-09,0OLenO0,챌린저스,여,렌,6,266,1423542286763,60.158,,2025-06-19T00:00+09:00,FALSE,0
cc9fe8567a998ae2df8b9e17c09a05c6,2025-10-09,보랄렌,챌린저스,여,렌,6,279,15701727002130,94.264,솜솜,2025-06-20T00:00+09:00,TRUE,0
501054079eb4999d658980b4de6cfd90,2025-10-09,메일쇼,챌린저스,여,카데나,6,277,3106583092661,22.567,레전드,2025-06-19T00:00+09:00,TRUE,1
4a441c97f9f6e8a9754d1d43b7cd14d8,2025-10-09,피지종양제거,챌린저스,여,렌,6,275,3169890670123,27.862,피지낭종종양,2025-06-22T00:00+09:00,FALSE,0
84d7266058ec2648db63282b103aa155,2025-10-09,흉마두,챌린저스,여,렌,6,280,27860366513157,82.8,별밤,2025-06-19T00:00+09:00,TRUE,1
b67f2a62c801875e9c26310930d09259,2025-10-09,렌우미너,챌린저스,여,렌,6,278,14927688771038,98.579,,2025-06-19T00:00+09:00,FALSE,0
a941424d42746f9d6300b9f2f1f7a83e,2025-10-09,섹뀌,챌린저스,여,렌,6,266,174913419,0.007,도리,2025-06-25T00:00+09:00,FALSE,0
ffbfeba9ade604712d2467828ee4db6d,2025-10-09,총칼련,챌린저스,여,캡틴,6,275,1232559348020,10.834,쌀숭이,2025-06-24T00:00+09:00,FALSE,0
5a9b33383e6c6335b391a71a19f86937,2025-10-09,우루우루잉잉,챌린저스,여,일리움,6,268,193658495319,8.023,,2025-06-19T00:00+09:00,FALSE,0
5e909e3bf41052491de64124fca53103,2025-10-09,렌의다리털,챌린저스,여,렌,6,280,19122675558082,56.832,토끼굴,2025-06-19T00:00+09:00,TRUE,1
0fbd8707080712eb81dbfa76f747f8db,2025-10-09,벽천백린,챌린저스,여,렌,6,270,4980098465942,92.012,,2025-06-19T00:00+09:00,FALSE,0
dda9cb7a4477c5d84c68b80e5f6251df,2025-10-09,재대장님,챌린저스,남,렌,6,275,1524484606037,13.4,건강박수,2025-06-19T00:00+09:00,FALSE,0
1dff61f44c2999793b4bdd44dc456045,2025-10-09,당근오리호박,스카니아,여,렌,6,275,9639406386538,84.726,,2025-06-20T00:00+09:00,FALSE,0
4294147ecee838880718848687f23cdc,2025-10-09,양의렌,크로아,남,렌,6,277,1709757764147,12.42,찰랑,2025-06-19T00:00+09:00,TRUE,0
5ab7e5b7bd5972c80e15f6fad3150553,2025-10-09,파유니렌,챌린저스,여,렌,6,270,91478989713,1.69,,2025-06-19T00:00+09:00,FALSE,0
75c9b79eee7b17f7f6f3d1c03636a928,2025-10-09,i힘내렌i,챌린저스,여,렌,6,280,8690043143308,25.827,격수,2025-06-19T00:00+09:00,TRUE,0
a1dbbf60c8ea8ef07c4f0eae38ca7dc6,2025-10-09,호야아리렌,챌린저스,여,렌,6,276,9501494377838,75.922,,2025-06-24T00:00+09:00,FALSE,0
ffac944fc4f242decbe40d0071b0e2ff,2025-10-09,말차향팔라딘,챌린저스,여,팔라딘,6,280,14486979125452,43.055,Burning,2025-06-19T00:00+09:00,TRUE,0
417cfcec0fa745fc34e86d9f4f0615aa,2025-10-09,기다려온,챌린저스,여,일리움,6,277,3615414712084,26.263,아이,2025-06-20T00:00+09:00,TRUE,1
4d9fe45e671e54de202a0a779364e651,2025-10-09,퍼그렌,챌린저스,남,렌,6,266,195716697573,8.271,헤헤,2025-06-19T00:00+09:00,FALSE,0
d8074e0b6b93a88f0fa225b420d21187,2025-10-09,훈이츠,스카니아,기타,제로,6,280,7297150272805,21.687,검존,2025-06-19T00:00+09:00,TRUE,1
2225932f9bd2af7088e480c4594026e2,2025-10-09,매화검누,챌린저스,여,렌,6,280,3951392826018,11.743,해경,2025-06-19T00:00+09:00,TRUE,1
cef68d484088289a780bf86b068726f0efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,매화용과리,오로라,여,에반,6,276,1747103055837,13.96,르나비,2025-06-19T00:00+09:00,TRUE,1
7d2efc3f8131eef84d483894a1bb545d,2025-10-09,홍랑두울,챌린저스,여,렌,6,279,7447917232033,44.713,인연,2025-06-19T00:00+09:00,TRUE,1
b86f80c657e2ed3d9a9731e55f23e9eb,2025-10-09,태심4,챌린저스,여,렌,6,272,3902563621679,70.683,랄라,2025-06-20T00:00+09:00,FALSE,0
755bec9d7cf695e3200b0da66b713174,2025-10-09,어때움,챌린저스,여,일리움,6,274,4265911502020,75.741,낭만,2025-06-19T00:00+09:00,TRUE,0
3123a9c13aed0de7d37084b58654a992,2025-10-09,매화침설,챌린저스,여,렌,6,272,2502614498387,45.327,Maserati,2025-06-20T00:00+09:00,FALSE,0
a5506758632c9268e00fc81bf282ae3c,2025-10-09,섀도어좋고수,챌린저스,여,섀도어,6,277,11387432776329,82.72,마이쭈,2025-06-19T00:00+09:00,TRUE,1
9b562b59293cd696391980d48fedf48e6fbb98200a15be5bcc73a64995849e9c,2025-10-09,스털,엘리시움,여,렌,6,275,4065474178973,35.734,1nnisfree,2025-06-19T00:00+09:00,TRUE,0
6d010b7fbc94354ad6edc4f913a1a06e,2025-10-09,루지훈입니다,챌린저스,남,은월,6,268,772311258062,31.994,,2025-06-19T00:00+09:00,FALSE,0
f5cc824e8a35507674af70929fc7ad1f,2025-10-09,지렌남,챌린저스,남,렌,6,273,864171752628,15.497,천지지직,2025-06-19T00:00+09:00,FALSE,0
b425afa16226f7741aba57b5c3fa18cd,2025-10-09,무렌디,챌린저스,여,렌,6,278,5453443517921,36.013,커엽,2025-06-19T00:00+09:00,TRUE,1
31f66441bf2c733189d78a1225169e9a,2025-10-09,메소털이달인,챌린저스,남,섀도어,6,268,133725007018,5.54,개방,2025-06-20T00:00+09:00,FALSE,0
a170177d7b5df8513a529a7c833f01d1,2025-10-09,버블미야,챌린저스,여,렌,6,280,27364075537714,81.325,자유,2025-06-19T00:00+09:00,TRUE,1
1a8235f3a1c7e54dde68e0e6b341d2d1,2025-10-09,렌그우,챌린저스,여,렌,6,280,22898129006645,68.053,서리,2025-06-19T00:00+09:00,TRUE,1
a9004b23f0b12540b479ede9115b5afa,2025-10-09,토끼밤,챌린저스,여,렌,6,277,3934991512834,28.584,보라,2025-06-19T00:00+09:00,FALSE,1
cf825b2341c4cf97b016f04476417f6fefe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,폭격점,루나,여,보우마스터,6,280,22990279755900,68.327,료칸,2025-06-19T00:00+09:00,TRUE,1
20b4ec6ea1d96cbd8a12811880ac8584efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,츠츠랸,루나,여,렌,6,276,5714768650607,45.664,,2025-06-19T00:00+09:00,FALSE,1
a7a196ee4ddcb08f6b8a67ae6f0cd94f,2025-10-09,투견장렌,챌린저스,여,렌,6,280,12270125073359,36.467,화산,2025-06-19T00:00+09:00,TRUE,1
e2f9b62d11803123aaa6197c1c1279c1,2025-10-09,랏스삐,챌린저스,여,"아크메이지(썬,콜)",6,280,25075448198649,74.524,,2025-06-19T00:00+09:00,FALSE,1
c10bb4211b016116f2e1cdcd5fa7d21e,2025-10-09,나나이묜,챌린저스,기타,제로,6,275,7135830866673,62.721,마교,2025-06-19T00:00+09:00,FALSE,0
0e6d50749d8294128924d795a781c004,2025-10-09,낼루핑,베라,여,렌,6,276,8096240594664,64.693,,2025-06-19T00:00+09:00,FALSE,0
84d961e0163bdbdec7cd3ee7ec08000d,2025-10-09,지지무렌,크로아,여,렌,6,280,19925783106097,59.219,,2025-06-19T00:00+09:00,TRUE,1
3fac0bf01a793833f215fd5465199938,2025-10-09,렌꼬오쿠,챌린저스,여,렌,6,271,339392637599,6.208,,2025-06-19T00:00+09:00,FALSE,0
67762967fc0acfcc4403f9b89d92e353,2025-10-09,만걔,크로아,여,렌,6,275,1445275671858,12.703,성공,2025-06-19T00:00+09:00,TRUE,1
5e0db5f11d44d43fc79bba8844854c5e,2025-10-09,야일,챌린저스,남,렌,6,285,5314049815461,5.34,여명,2025-06-19T00:00+09:00,TRUE,1
67615e410c0df05429edc2bc630bc1c2,2025-10-09,양민의부조리,챌린저스,남,렌,6,270,4712500368742,87.068,로아,2025-06-19T00:00+09:00,FALSE,0
ad095fffdb53175c2102df65e9d1b1aa,2025-10-09,띠띠사랑해,챌린저스,여,렌,6,278,11021061736991,72.78,매화,2025-06-19T00:00+09:00,TRUE,1
c6a5173bfb3a9c5accaa3223e65e8d9d,2025-10-09,뚜낵씨,크로아,여,렌,6,281,6368945474202,17.208,겸댕이,2025-06-19T00:00+09:00,TRUE,1
9704d1cdefb54d0ec6bc2c4fcb69163c,2025-10-09,수객,챌린저스,남,패스파인더,6,277,3372835068022,24.501,,2025-08-26T00:00+09:00,TRUE,0
7b98abe73279ad8355d2ec1488390b0f,2025-10-09,렌디홍,챌린저스,여,렌,6,280,7297530917226,21.688,버터,2025-06-19T00:00+09:00,TRUE,1
562f6d687b4d05e2b858a1a865a05c25efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,댈훈,루나,여,렌,6,280,24631530560921,73.204,은총,2025-06-19T00:00+09:00,TRUE,0
86e9be92fa0a7d8bf339b3decf8edb67fd842dab14be2a956555625b37c97bff,2025-10-09,슈퍼꼬끼오,엘리시움,여,렌,6,280,1082798705860,3.218,눈설,2025-06-19T00:00+09:00,TRUE,0
d05c0cf488d21795d528def910e7eb3a,2025-10-09,단둥지,챌린저스,남,팔라딘,6,272,2966249372184,53.724,버닝,2025-06-19T00:00+09:00,FALSE,0
4db0ac3f9f3ae27a4e602064910221ad,2025-10-09,TLan,챌린저스,여,렌,6,278,3030455138312,20.012,지존,2025-06-19T00:00+09:00,TRUE,1
d4234895d9194aea93f338e6e19147f8,2025-10-09,광자렌다,스카니아,여,렌,6,283,9511976991838,21.239,낙화,2025-06-19T00:00+09:00,FALSE,1
1e7933da44539cf4f46877a55cce20da,2025-10-09,화산검패,챌린저스,남,렌,6,279,7866349699429,47.225,매화검,2025-06-20T00:00+09:00,FALSE,0
08e9f1c86c8c116ea18dc9d75678d796,2025-10-09,불타는렌,챌린저스,여,렌,6,278,9365189322546,61.845,빗속,2025-06-19T00:00+09:00,TRUE,1
57603f43ad64f339b998eb3b659b2d45,2025-10-09,레르띳띠,크로아,여,렌,6,282,34267354948709,84.167,결연,2025-06-19T00:00+09:00,TRUE,1
9f0598797c4bdc56dc4ad138deec2edc,2025-10-09,홍설렌,스카니아,여,렌,6,280,22156635234835,65.849,,2025-06-19T00:00+09:00,TRUE,1
a380efe925bf1e260e74d4ec31a16aa8efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,마르해윤,루나,여,렌,6,279,16075354391980,96.507,위스프,2025-06-19T00:00+09:00,TRUE,0
23b034bca07179a2350cd0a1f3446bcf,2025-10-09,고숨이맞다,챌린저스,여,렌,6,281,6576913909077,17.77,은하,2025-06-19T00:00+09:00,TRUE,1
26b17a9e0384514d4d649c20e0ff4d20,2025-10-09,효린,챌린저스,여,렌,6,281,31227005637852,84.369,사쿠라,2025-06-19T00:00+09:00,TRUE,1
f461eeacd1633d4e0bd7067299578f53,2025-10-09,이츠키,크로아,여,렌,6,282,33012411216810,81.084,Alpha,2025-06-19T00:00+09:00,TRUE,1
3c9b274472d0f7dcccf661eb2739e8ad,2025-10-09,사각형토끼똥,챌린저스,여,렌,6,275,581817899015,5.114,와플,2025-06-19T00:00+09:00,TRUE,0
b7d03164ad6cf36494202b10151c0994efe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,측렐,오로라,남,일리움,6,285,1953835602237,1.963,심신미약,2025-06-19T00:00+09:00,TRUE,1
6c654df64a9c6ce76b66ea9ec4027526,2025-10-09,겜들,챌린저스,여,배틀메이지,6,279,15763308036114,94.633,밍키,2025-06-19T00:00+09:00,TRUE,1
26af2cb58a78993c5bca791ab120cc44,2025-10-09,녁뱀,크로아,여,배틀메이지,6,280,8124188673313,24.145,,2025-06-19T00:00+09:00,FALSE,1
8fd0190dcfd3ef16aabefbeb9084c09c,2025-10-09,니얀디,크로아,여,렌,6,270,12884924258,0.238,,2025-06-19T00:00+09:00,FALSE,0
69cfd309bd1f58878347d00a843615eaefe8d04e6d233bd35cf2fabdeb93fb0d,2025-10-09,매화검쓱싹,이노시스,여,렌,6,275,2728843895366,23.985,1인길,2025-06-19T00:00+09:00,TRUE,1
dd725dd0a81d28694c0c6c671e57bc63,2025-10-09,낭만주문,챌린저스,여,렌,6,280,28317721207502,84.16,토깽,2025-06-19T00:00+09:00,TRUE,1
93ef9bf595aa61630e81b4872e9c6ddc,2025-10-09,꾸루루야크,스카니아,여,렌,6,280,1023697621840,3.042,,2025-06-19T00:00+09:00,FALSE,1
b5e75846d7e4131ff2ac770c6dee58da,2025-10-09,렌샤샥,챌린저스,여,렌,6,280,17779456908225,52.84,하핫,2025-06-19T00:00+09:00,TRUE,1
da1f1c81ec7d36e6b796582490cc04bc,2025-10-09,토끼마망,크로아,여,렌,6,285,24963725601494,25.086,다마고치,2025-06-19T00:00+09:00,TRUE,1
